task,seed,method,normalized_HV,IGD_plus,HF_calls_to_90pct_oracle_HV,feasible_fraction,solver_failure_fraction,shape_error,specific_blocking_force_mN_g,peak_stress_ratio,wall_time_h,HF_budget
M6 transition down,9,AS-SMEA,0.8618392564290794,0.013115522431182552,179,0.89512604208217,0.07098238924070611,0.06771592244346297,34.33648872799227,0.6821075923585556,19.230841709545796,200
M6 transition down,10,AS-SMEA,0.880222999849463,0.013288460188625624,189,0.9054997378735651,0.0801159230843017,0.06877301476129091,33.273883518638236,0.6465434928793474,22.150416099018575,200
M6 transition down,11,AS-SMEA,0.8764988678175454,0.011947005000800735,174,0.9048793293262478,0.07014168675929758,0.07950338553699256,32.21341821849234,0.6468550250267694,20.392792407754534,200
M6 transition down,12,AS-SMEA,0.8783920545467294,0.0102508276437027,183,0.8575389701281244,0.06512998552388724,0.07774235087565771,33.17416124802901,0.6270612707764651,21.42950105952658,200
M6 transition down,13,AS-SMEA,0.8749311696127258,0.011809837124969245,194,0.8951476882413082,0.06401648196418558,0.07150313813204857,30.76585545287976,0.6121556726242624,20.96256556329888,200
M6 transition down,14,AS-SMEA,0.8699763815648548,0.011849893265052659,178,0.8877514016137107,0.060119691533033426,0.07872409888384983,33.616900913248784,0.6940789991737252,19.849330446358522,200
M6 transition down,15,AS-SMEA,0.8758404513887407,0.00942057983178653,184,0.8561767324322935,0.07412195868380177,0.07575098116408091,33.66673942896255,0.672583998536704,21.26900536210725,200
M6 transition down,16,AS-SMEA,0.870992492838028,0.012547417436144685,183,0.9202786567420504,0.06229947039169164,0.06911239175761279,32.891241750516315,0.6573273704543106,20.319935666868137,200
M6 transition down,17,AS-SMEA,0.8889973742190297,0.012218592883980825,178,0.8687426327161445,0.061450988270297505,0.06515969703742505,33.02221351490843,0.6292003817818611,20.74702920908824,200
M6 transition down,18,AS-SMEA,0.8775391903661576,0.010381370671476346,177,0.8993459878535718,0.06274269283533192,0.07701134750738076,33.75419039113545,0.6467079160368777,21.169886784167602,200
M6 transition down,19,AS-SMEA,0.8742267894161599,0.011845839404926858,172,0.8874027185664722,0.06406651807738908,0.08798168304854828,30.950745400281857,0.6413514571091469,20.207223555575816,200
M6 transition down,20,AS-SMEA,0.8745129994665419,0.012562863031172223,169,0.8765696601017197,0.060350319235671857,0.0750765586081455,33.122340469309286,0.6662494099821374,20.77635113725475,200
M6 transition down,21,AS-SMEA,0.8809355731818839,0.013038126061442843,190,0.8883411880260066,0.07454606872799295,0.06618280084846473,35.505644683338154,0.675666180475053,20.10129923794816,200
M6 transition down,22,AS-SMEA,0.8807938929045215,0.010837362796697097,170,0.8520198456701762,0.07473947254356544,0.06245390258542973,31.680465431655296,0.6520554704755633,21.486142809369575,200
M6 transition down,23,AS-SMEA,0.8713834970312929,0.010425175299131862,180,0.8951019134910517,0.0684165849517992,0.06872561979964713,32.02803905152377,0.6344305801124291,19.966895645401014,200
M6 transition down,24,AS-SMEA,0.874811129138772,0.011438294575886477,181,0.8664913353886388,0.07650040757418801,0.0716571723935536,31.867566852335006,0.6499069550380128,20.376303453570966,200
M6 transition down,25,AS-SMEA,0.8872329256417645,0.011359770181168032,182,0.8567276685316778,0.06047404232817901,0.06601502160442606,32.48672237862346,0.6497731249890597,19.631708489716395,200
M6 transition down,26,AS-SMEA,0.87877396567053,0.01133481786125674,182,0.8983695437969641,0.06702881935986664,0.07562615210513203,30.10057290765055,0.6471028527054773,21.04963367940118,200
M6 transition down,27,AS-SMEA,0.8687656545300154,0.012484910154326397,183,0.8901567273958827,0.08390909503875457,0.06350671337686961,33.36047508588217,0.693629374774962,20.936002148453156,200
M6 transition down,28,AS-SMEA,0.8801750261865282,0.010691277559934502,181,0.8780208167377568,0.05916165181742812,0.08289393376864533,31.742860436553777,0.6231893517324623,19.922738476402415,200
M6 transition down,29,AS-SMEA,0.8695511791805157,0.013303649970341601,173,0.8955366502512055,0.06101762586896095,0.06503450240005965,29.835372654525088,0.6584916603885789,20.388003272397086,200
M6 transition down,30,AS-SMEA,0.8788846583447667,0.011876824026656014,179,0.8948064978175725,0.07059573055765604,0.06574445043938527,31.59834809160736,0.6210917079526731,20.34042049882494,200
M6 transition down,1,B2 direct screening,0.8693116701720348,0.012966671115351375,179,0.8964656158879467,0.07749540091269982,0.08104897587420487,32.40028824640687,0.6751158739189771,15.08801661505993,200
M6 transition down,2,B2 direct screening,0.8666340939562346,0.012504228114704037,195,0.8917194440858087,0.06866231116471612,0.08008404359568917,31.342866150455123,0.6703193521212794,14.95814055218962,200
M6 transition down,3,B2 direct screening,0.8630089036971961,0.013924016218077487,187,0.8652207736052275,0.07151473874715122,0.07343266065893114,32.390307672264605,0.6647056578946915,15.29210781500363,200
M6 transition down,4,B2 direct screening,0.8582999077288783,0.012809303980918993,188,0.8628409222276754,0.06226201944617682,0.06986217841729064,30.00641870347453,0.7084324038413139,15.537472373262588,200
M6 transition down,5,B2 direct screening,0.8697604151652049,0.013507902556710624,180,0.8727625046260918,0.06344210950071351,0.08859612666560582,33.347964374399105,0.682310398242716,16.674804180087776,200
M6 transition down,6,B2 direct screening,0.8737686809867956,0.012253652924060675,188,0.8704769250335608,0.0841378525330317,0.07493304067055366,31.129324049373103,0.6419668664991948,14.461950899325636,200
M6 transition down,7,B2 direct screening,0.8712229049736165,0.01613207694480874,196,0.8750352578532294,0.0846926566406171,0.0849437901604619,31.257903575215295,0.6604772565949714,16.706513227017254,200
M6 transition down,8,B2 direct screening,0.8773352901163063,0.00956743559484,192,0.8837201545496317,0.0625430801196993,0.06567978143405903,35.80670970394504,0.6379137529481941,15.291711852670113,200
M6 transition down,9,B2 direct screening,0.8543848761112334,0.015629575014368194,185,0.8845100616094397,0.07095926384415464,0.08340399432606223,33.49829115545247,0.6145048293997107,15.930757172074193,200
M6 transition down,10,B2 direct screening,0.8819720768331896,0.011513929166779558,182,0.8586424967067143,0.06895527188797121,0.08605941064286748,33.29085624820807,0.6116485656483949,16.974457221670246,200
M6 transition down,11,B2 direct screening,0.869400159431167,0.01258948145701871,186,0.8549158627484745,0.08291135684704276,0.07110824427906592,30.36000298673083,0.6070257684491953,15.902703486444397,200
M6 transition down,12,B2 direct screening,0.8610385123388709,0.013261562340712803,184,0.8625814319918127,0.07258936705182623,0.07210312284295971,32.40546627738482,0.6246796962507698,16.271863260569422,200
M6 transition down,13,B2 direct screening,0.8740593586535169,0.012509985680126887,190,0.8708928437737966,0.06999062856023128,0.07683725932520784,30.498764943760037,0.6518874128735683,14.469838985310568,200
M6 transition down,14,B2 direct screening,0.8651958568613736,0.016307541465780822,200,0.83908596204018,0.06951116711505279,0.06981142089650921,31.270766732336792,0.6421073360362232,15.232983173475693,200
M6 transition down,15,B2 direct screening,0.8767999777484378,0.01222280578465477,185,0.8870180913515175,0.06813071582572568,0.07194955032281325,33.3725604150404,0.6964895833404359,15.461470665771238,200
M6 transition down,16,B2 direct screening,0.8669913410588781,0.014044347660962636,191,0.8699040623256848,0.09244252948837116,0.08830978016134015,33.66908682091384,0.6498630526935186,14.6888638005229,200
M6 transition down,17,B2 direct screening,0.8774504211476223,0.00991304925370339,198,0.8649976669149759,0.06133078438560416,0.07670578877214854,33.238538928619356,0.6545390169240046,15.164479234954484,200
M6 transition down,18,B2 direct screening,0.8725708176635499,0.012874658754766231,186,0.8906509089694432,0.06078893575758604,0.07291280900256332,31.354047956384814,0.6736693934001519,15.092243410946518,200
M6 transition down,19,B2 direct screening,0.8737414005526225,0.012414635015087043,194,0.8787091082832693,0.07700856468928788,0.06674238926825017,30.548585261556255,0.6466924758430007,14.247158322307875,200
M6 transition down,20,B2 direct screening,0.8761044119874982,0.013917381486702837,195,0.8535892153047836,0.07918043916459522,0.07376242170599653,34.398518487754465,0.6511899345349379,16.252955630353394,200
M6 transition down,21,B2 direct screening,0.8635532997662667,0.01179374101674925,199,0.8852383784332998,0.08778617299026638,0.08602054145780522,31.132293265968276,0.6107357362857154,14.476575305414508,200
M6 transition down,22,B2 direct screening,0.866074584053102,0.012572685000140062,185,0.9048238708233034,0.06748813321587827,0.0729234483609801,30.928639082952593,0.6745702989265099,15.432454896316752,200
M6 transition down,23,B2 direct screening,0.8692610090744953,0.01305586128303547,189,0.8827282815370828,0.07632995884679351,0.07107091144528555,31.83909064807793,0.6978224776448297,15.366606697026073,200
M6 transition down,24,B2 direct screening,0.8805850128589318,0.013766867018682117,183,0.9062834882326938,0.061751833944251516,0.07196325421246946,34.03107389361037,0.6244756073992364,13.549090209861596,200
M6 transition down,25,B2 direct screening,0.873803448117504,0.01256708983381647,200,0.8718553274458399,0.061725042464157304,0.08406290154431219,32.597261805998734,0.6809286465775458,15.772170808367436,200
M6 transition down,26,B2 direct screening,0.8603571066057344,0.014089054196708146,193,0.8923757157242787,0.07731207729363151,0.06734617562182603,30.237073020786735,0.6552308493966039,15.46868681739992,200
M6 transition down,27,B2 direct screening,0.8740126409627701,0.012283404782081897,187,0.8552239146244287,0.06814601377489087,0.07821386133344953,33.63221242816058,0.6711190556896436,15.307642268012414,200
M6 transition down,28,B2 direct screening,0.8611136210239215,0.010739980083550194,190,0.8791877706285711,0.0713184900528775,0.08514434080562434,29.50404561569943,0.6676461000350107,14.816385477622225,200
M6 transition down,29,B2 direct screening,0.8703529203524605,0.014700818941404663,183,0.8669522221293593,0.0687712946201561,0.06906231400198737,33.93879707237886,0.6523899142028132,16.739784894860986,200
M6 transition down,30,B2 direct screening,0.8600718863955598,0.013553533234778285,184,0.8922342554848365,0.06074652149731109,0.08823114947171626,31.503741668738034,0.6500424649645709,14.474765131527631,200
M6 transition down,1,Original MF-BCL-SAEA,0.8690828344083659,0.01664739296570901,194,0.8626041826464312,0.08172493383150314,0.06680255783393593,29.079041590258022,0.7045133924534264,18.609247045449674,200
M6 transition down,2,Original MF-BCL-SAEA,0.859877047725567,0.015029380150846535,191,0.852675921908997,0.07341965572320444,0.09154740865804831,31.457224292383007,0.6526335930237585,19.549329826886968,200
M6 transition down,3,Original MF-BCL-SAEA,0.8670672372868242,0.011185222782591982,186,0.8637392454438612,0.07281105720356909,0.08276409762858043,30.709681307659967,0.6644012043697699,19.389931566721575,200
M6 transition down,4,Original MF-BCL-SAEA,0.8766150289383736,0.013874438921460022,195,0.8636607115085252,0.0912480138959066,0.06873565715468707,33.89515913521238,0.6544040590409133,19.331922605727264,200
M6 transition down,5,Original MF-BCL-SAEA,0.8628186060232205,0.01635479069288506,184,0.8616084704911898,0.07813466960303095,0.08068061317939684,33.53361527049152,0.6694069025885504,18.400538708468435,200
M6 transition down,6,Original MF-BCL-SAEA,0.856054511141267,0.014730428741100985,183,0.8424172936119134,0.07704741449476747,0.08104303684907058,30.067228069223443,0.6638472415560404,18.306078569298528,200
M6 transition down,7,Original MF-BCL-SAEA,0.860069117482898,0.014158895553552897,196,0.8874990764311683,0.07279422164168345,0.08257258958887322,33.06798058723247,0.659387359366245,18.709391601455238,200
M6 transition down,8,Original MF-BCL-SAEA,0.8545190833581582,0.0179976798526009,188,0.8452788140178327,0.07869971277345365,0.08400980760196411,29.91776631509837,0.6768020033149461,18.837462534780215,200
M6 transition down,9,Original MF-BCL-SAEA,0.8630843977099985,0.0144390356647106,187,0.8656813924382966,0.06914548427089226,0.09108881381282234,34.295461521419874,0.6366956880548629,18.0138000263424,200
M6 transition down,10,Original MF-BCL-SAEA,0.8619164765637117,0.015207489990901303,194,0.8712872293153722,0.07970226416814145,0.06588629147423838,32.50618362552761,0.6375961803165121,18.72468193618802,200
M6 transition down,11,Original MF-BCL-SAEA,0.8637238719711452,0.01447311833895464,191,0.8664893839494795,0.0739069775766058,0.08057645306806151,31.422566179027804,0.6640716066231049,18.7474259717016,200
M6 transition down,12,Original MF-BCL-SAEA,0.8601657215013278,0.014613677243400302,197,0.8757990571084189,0.07996673904751998,0.08320805308188042,31.833039235388313,0.623570812275486,20.324575568370644,200
M6 transition down,13,Original MF-BCL-SAEA,0.8548955647811297,0.014075802412220735,184,0.8653114953188668,0.07525138125594583,0.08199367576666566,31.83679900257831,0.6593269264424108,20.133570652605894,200
M6 transition down,14,Original MF-BCL-SAEA,0.8583767801655852,0.012889132474026205,186,0.86088180878633,0.0819158801339151,0.07158911401451204,29.159114121358268,0.6729982340888667,20.677511812863166,200
M6 transition down,15,Original MF-BCL-SAEA,0.8715089740920497,0.014704420628291167,190,0.8768483352627808,0.07603412190297543,0.07502591447435344,33.280986876214875,0.6707183379705529,18.027075567659548,200
M6 transition down,16,Original MF-BCL-SAEA,0.8672647946272779,0.013794579868332352,192,0.8732164524767726,0.08177416971407556,0.06742398152345574,34.129397819764606,0.6424147860580098,19.047443353867557,200
M6 transition down,17,Original MF-BCL-SAEA,0.8665801344314644,0.012004826191172737,188,0.8815193681002681,0.06962847859992755,0.07606867101366503,31.71159727298299,0.6750135529203094,19.149272684433132,200
M6 transition down,18,Original MF-BCL-SAEA,0.854391366459105,0.01371041350344929,193,0.8673396959319086,0.07448005873082925,0.08697787394729672,29.46271942760809,0.6503942675945703,19.18951866194856,200
M6 transition down,19,Original MF-BCL-SAEA,0.8669627367536384,0.011921802885260548,189,0.8967004895281565,0.08218582868419858,0.07565309931787732,32.92979814788668,0.6351076554828095,18.6625500261085,200
M6 transition down,20,Original MF-BCL-SAEA,0.8610113728507739,0.010689948127905297,189,0.8717899522890091,0.07616923117831101,0.08561021834970056,35.06474552523608,0.6309405370245144,18.89500373918205,200
M6 transition down,21,Original MF-BCL-SAEA,0.8489035317523405,0.016127413937179428,174,0.871473858914972,0.0700438814366687,0.07205093242041835,32.862160257569855,0.6925020329873491,18.385754936560982,200
M6 transition down,22,Original MF-BCL-SAEA,0.8580999413421979,0.014927017551939098,199,0.8493702263070512,0.08878150239207251,0.07488116455297723,30.40916383692292,0.644884989073125,18.730696339130837,200
M6 transition down,23,Original MF-BCL-SAEA,0.8552214546857184,0.014979188503173462,181,0.8801927618325304,0.07674514608450499,0.08240520814005362,31.65450991936558,0.6776958549412312,18.728810743762214,200
M6 transition down,24,Original MF-BCL-SAEA,0.8538596249856152,0.015411990614444092,179,0.859097305377696,0.07897085703336176,0.07802581923231641,33.84879735787792,0.6731174685603141,20.07448886111631,200
M6 transition down,25,Original MF-BCL-SAEA,0.8666068060269454,0.011922620973485678,191,0.8363700734363063,0.07776878534318539,0.07824812534700241,32.10510838200039,0.6864639105652797,21.347757806150003,200
M6 transition down,26,Original MF-BCL-SAEA,0.867248601835416,0.014707118510251544,191,0.8791646286644073,0.06391280718198268,0.08088504493750696,34.771745297416444,0.67633689342725,18.857152212701862,200
M6 transition down,27,Original MF-BCL-SAEA,0.8569077832050022,0.016840869540481317,192,0.8953511978217361,0.07710846664502487,0.08260811384475773,26.90404166021571,0.6696084027719668,20.18856695395598,200
M6 transition down,28,Original MF-BCL-SAEA,0.8650414608310724,0.015066670444200514,191,0.8728585387256657,0.08376647535944085,0.0633843714441993,30.291539876977023,0.644036191073939,18.661185226632647,200
M6 transition down,29,Original MF-BCL-SAEA,0.8738164539595232,0.014843952491221989,177,0.8756362902087521,0.07571236021232056,0.07418924355970984,31.820896624684565,0.6590039840255201,19.879864981377033,200
M6 transition down,30,Original MF-BCL-SAEA,0.8661668380175496,0.011783937329524668,191,0.8596177836449643,0.0815055862493565,0.07568953601359223,29.64204546395308,0.6059276792015823,19.192665893708735,200
M6 transition down,1,ParEGO-GP,0.8445079333889146,0.01794551349422539,200,0.8578815562684986,0.0754219515406302,0.07126121409457342,30.498837846583967,0.6706285777232022,21.87165652062752,200
M6 transition down,2,ParEGO-GP,0.8482009827796229,0.016522914104317738,199,0.822019120532214,0.09492588491817353,0.08778142797910857,32.208646776997824,0.7371607251484578,21.93440438837604,200
M6 transition down,3,ParEGO-GP,0.8533328369530389,0.015013702772010445,200,0.8536142950588413,0.08873266673564592,0.08145546708657328,27.882437385873487,0.630264579300292,22.100474704218477,200
M6 transition down,4,ParEGO-GP,0.8533717497976266,0.016895151613994897,200,0.7945614243377015,0.08912699870205149,0.08186738963119498,31.45270106580637,0.6793894565536496,21.993369533036294,200
M6 transition down,5,ParEGO-GP,0.8396925912759288,0.013380753055412073,194,0.8475783701909066,0.09533438836558172,0.08378227617490647,30.61582080191589,0.6362867893500275,20.84783385136107,200
M6 transition down,6,ParEGO-GP,0.8384125716197007,0.01649448016255327,200,0.8443413201922136,0.09255502025302831,0.09154849541961214,28.950962480586238,0.6807610745225592,21.26523309238416,200
M6 transition down,7,ParEGO-GP,0.8489485302352525,0.013619622724795345,200,0.8429060602894968,0.0931037316752805,0.0795657956589053,29.670694514688424,0.6894038916132308,21.622422471427583,200
M6 transition down,8,ParEGO-GP,0.8355038007075866,0.016709668790511726,200,0.8433444465281836,0.08556047084895753,0.09767360995329243,30.07817199790111,0.6851955553895692,21.350647489631758,200
M6 transition down,9,ParEGO-GP,0.8440863369362894,0.013667013923111072,196,0.8213199267553746,0.09302493184786978,0.07501677720792946,31.948421334164223,0.6725853469024723,21.417198138968388,200
M6 transition down,10,ParEGO-GP,0.8399986131677483,0.018186377630970616,200,0.8668279744823892,0.09381383976915,0.09065405822368021,28.962081286722857,0.7118070340634776,21.33273653612217,200
M6 transition down,11,ParEGO-GP,0.8468460991948877,0.01986101782841552,200,0.849297100399306,0.09558164058125262,0.0870535519436088,31.11907541469712,0.6610872229098845,21.45589663347741,200
M6 transition down,12,ParEGO-GP,0.8498204292580787,0.018477082225815903,190,0.8423070126140064,0.10288840331406335,0.08398338853114719,30.089968732573343,0.670823790240792,20.575047593016343,200
M6 transition down,13,ParEGO-GP,0.8388856191277552,0.018856110922469305,200,0.871468580675671,0.09706461112094095,0.07996683134574277,27.18593888570465,0.706230006133572,21.490973360458312,200
M6 transition down,14,ParEGO-GP,0.8545493840000395,0.016995019581570202,199,0.8347111186733315,0.10384460931217857,0.0751158846889749,30.474128146656493,0.7128745933034306,21.96737073239868,200
M6 transition down,15,ParEGO-GP,0.8576658887349486,0.015349685787777321,200,0.8509548934828162,0.07470923275829396,0.08841709319682078,31.547436713671605,0.6951488142323592,22.04678435093715,200
M6 transition down,16,ParEGO-GP,0.8446538799390829,0.014349163895360027,200,0.8287072403432448,0.09721429828567206,0.09051921143739212,30.15150306009078,0.7028560201992441,20.16686554568506,200
M6 transition down,17,ParEGO-GP,0.8518774272773053,0.022453572532804958,200,0.8373149322321688,0.10049003261664495,0.08591687025169929,29.937539419079172,0.7091868494788818,21.10308998503949,200
M6 transition down,18,ParEGO-GP,0.8389163924916212,0.019201761336811535,199,0.8428973897873724,0.09368589835012663,0.07757381316753079,30.613266119269294,0.6769886332107509,20.225234353143694,200
M6 transition down,19,ParEGO-GP,0.8316724221037934,0.019273823721256727,200,0.8449304655839067,0.09846984069447832,0.09381611623926188,28.981960996214035,0.6928736245346875,20.947010349369588,200
M6 transition down,20,ParEGO-GP,0.8582222181560869,0.013723441877143566,200,0.838739553902647,0.0984810391688831,0.08710241577222762,33.20551409689597,0.6727844328849908,21.98232258747094,200
M6 transition down,21,ParEGO-GP,0.8396685109690368,0.019042174986700116,200,0.8399244003141368,0.10210129463372837,0.08443477740231507,27.353791686837337,0.6594382593371296,21.219295978927267,200
M6 transition down,22,ParEGO-GP,0.8509408920683282,0.019575724554216304,200,0.8429252160393068,0.09901769800683786,0.08943374319788651,32.45131116208538,0.6614406741026808,21.62565332817668,200
M6 transition down,23,ParEGO-GP,0.846205048665666,0.019825794065771195,190,0.8293670508136475,0.09929832093466831,0.08238423104765515,31.383334947286038,0.6790888431354356,20.414663284493194,200
M6 transition down,24,ParEGO-GP,0.8687467964211331,0.019509805542029777,200,0.8543295175136617,0.08446445791845786,0.0795344646536834,32.02633371603401,0.6975162852833034,20.918177365686283,200
M6 transition down,25,ParEGO-GP,0.8480188487993763,0.019891266842945537,190,0.8480879064724577,0.10027258229735916,0.09000286616062379,31.024958279914333,0.6373800308785744,22.41891980198384,200
M6 transition down,26,ParEGO-GP,0.8384292680151959,0.017879629435007743,198,0.8194629152654864,0.09550564974333382,0.09370242714232735,31.277187878259422,0.6618871625460527,22.332499737018736,200
M6 transition down,27,ParEGO-GP,0.8370187202987084,0.016313359416221147,200,0.8481403306242817,0.09666965835410093,0.08457124121519316,27.845266338771044,0.6913375693263811,20.968216791180755,200
M6 transition down,28,ParEGO-GP,0.8471977490184809,0.01757433133004574,198,0.8506094616278986,0.08600125539553476,0.0888300389636157,31.56885096739643,0.6761210230790823,21.942666386883246,200
M6 transition down,29,ParEGO-GP,0.8541084400599803,0.01652099123760363,200,0.8314970373767826,0.08908078299384613,0.07455929412969692,31.678468246541062,0.6673428751650887,20.73529512663349,200
M6 transition down,30,ParEGO-GP,0.8264558572692438,0.017891950961677786,200,0.8198083911452934,0.09208557518078898,0.09292040379772579,29.493460027737775,0.6469050060269426,19.83609461671688,200
M7 tight pitch,1,Frank-WT MF-PIRN,0.9175542512380875,0.005457231813967968,116,0.9374919111661674,0.03176805868056462,0.051742347093685276,38.244526816308436,0.6470152832497459,13.380252231746494,200
M7 tight pitch,2,Frank-WT MF-PIRN,0.9184428865903684,0.004310636953602129,114,0.9450212868164742,0.03076677371791733,0.05193024920551265,35.584144191854875,0.6150464549519313,15.679940372713128,200
M7 tight pitch,3,Frank-WT MF-PIRN,0.9155193118107983,0.00412151694391159,103,0.918642494886473,0.03578003954443819,0.06504096771248676,37.9002239351874,0.5931682002794381,13.225554366799226,200
M7 tight pitch,4,Frank-WT MF-PIRN,0.9165251882777158,0.006307807337561135,111,0.9567485752499068,0.03757941174186948,0.04721384268051039,36.51483181510692,0.5987891158097817,14.597678252047231,200
M7 tight pitch,5,Frank-WT MF-PIRN,0.9114323708010346,0.006242610774946915,119,0.9445054770175907,0.04452652452149296,0.05930238047940329,36.013436008079,0.6217403203258631,12.015942536909733,200
M7 tight pitch,6,Frank-WT MF-PIRN,0.9211317397725881,0.0045498157454595695,116,0.9190693897807007,0.045379439563484114,0.051178255976629825,35.78027489186607,0.6751735933725094,13.752167400784975,200
M7 tight pitch,7,Frank-WT MF-PIRN,0.9204014935725247,0.005602541071523624,111,0.9503512428869302,0.04180931573806597,0.05650200287143419,40.58573821150576,0.6895841966262523,13.596867182136014,200
M7 tight pitch,8,Frank-WT MF-PIRN,0.9090651120163559,0.005731125395625306,110,0.928187699481339,0.042773337320318724,0.06934002201798592,36.072344503214616,0.6270630785438087,14.102597140763137,200
M7 tight pitch,9,Frank-WT MF-PIRN,0.9204611867261587,0.005504658225982337,125,0.919566301324533,0.052608133181525386,0.05851387376730995,36.1726976572191,0.6238542089193311,12.93774840649154,200
M7 tight pitch,10,Frank-WT MF-PIRN,0.916583338933106,0.0038737237977967682,114,0.9169829206659995,0.03256312483804391,0.05701371206353042,35.38115307810161,0.6355396587351442,14.17274113508531,200
M7 tight pitch,11,Frank-WT MF-PIRN,0.9145648836918365,0.0037448491936706548,105,0.9196709913040952,0.053135891583394074,0.06037074883260384,36.55220925636669,0.6392419272327873,15.23572080189672,200
M7 tight pitch,12,Frank-WT MF-PIRN,0.9174212892016015,0.003386982587811023,112,0.9186769423770729,0.0365840358872713,0.06426850830390476,37.396051682408626,0.6260544475995865,14.335637586835768,200
M7 tight pitch,13,Frank-WT MF-PIRN,0.9245125222224427,0.004160430171417896,110,0.940035078529582,0.04691037177065778,0.05509465440394157,36.73826378046331,0.6281552362313948,14.423877973323494,200
M7 tight pitch,14,Frank-WT MF-PIRN,0.9130323770954171,0.005302624803750076,104,0.9388024768162141,0.0538746654557452,0.05511895918027782,33.39760008086974,0.6263523969119406,12.497624641523222,200
M7 tight pitch,15,Frank-WT MF-PIRN,0.9129982744333659,0.0046861763475153605,117,0.922033415563925,0.04298658138487309,0.04729091418388678,34.41936728845658,0.615740193500863,13.503617571914017,200
M7 tight pitch,16,Frank-WT MF-PIRN,0.9215225832727878,0.0036000090774861776,122,0.9290023621700402,0.03129494026549028,0.047952707809289216,33.578307150832764,0.6336527822524681,13.940923844663917,200
M7 tight pitch,17,Frank-WT MF-PIRN,0.9166984063507335,0.004465409232055707,105,0.9406384662741563,0.04098294525067804,0.058269261607091165,35.337328628490226,0.6515703591208954,14.10368556375488,200
M7 tight pitch,18,Frank-WT MF-PIRN,0.9242612546543286,0.004811621277707692,125,0.9186254622897517,0.03691828201360328,0.05322357144052879,35.926194342569204,0.6033743203848602,14.312241698218099,200
M7 tight pitch,19,Frank-WT MF-PIRN,0.9134080401392533,0.004730077054386573,117,0.9555733986527023,0.030189888218244823,0.06604060670875549,33.07354659914968,0.5953504980326788,13.59056481979854,200
M7 tight pitch,20,Frank-WT MF-PIRN,0.9159007101069583,0.004226354649665352,104,0.9173775612530017,0.03774737125757612,0.0610334074478535,36.61701999752213,0.6593807132246584,15.417428980821745,200
M7 tight pitch,21,Frank-WT MF-PIRN,0.9257537225869872,0.004141358835452906,116,0.9280761233999519,0.050921979790181746,0.04816158021895134,36.645282233616335,0.6130039830345991,13.994340082530709,200
M7 tight pitch,22,Frank-WT MF-PIRN,0.9179917807062391,0.004347332933277629,111,0.9129265560768772,0.03847325594685603,0.05324825684186575,38.63190256337752,0.6427434790656937,14.49299585113423,200
M7 tight pitch,23,Frank-WT MF-PIRN,0.9275350208091149,0.003816356928217795,99,0.928923983395066,0.024347745064357607,0.05814674662304718,35.195466149154626,0.5915919870206269,12.863510784632131,200
M7 tight pitch,24,Frank-WT MF-PIRN,0.9186066903408173,0.004419673407075949,114,0.923773872653949,0.040942497028236415,0.050983936439799954,36.38604245973493,0.6218332308350312,13.355117711796455,200
M7 tight pitch,25,Frank-WT MF-PIRN,0.9184550401332572,0.004620761559487324,115,0.9356907225546325,0.03313021517425246,0.06702069680573895,35.2356156728252,0.6203957045952522,13.183285422146353,200
M7 tight pitch,26,Frank-WT MF-PIRN,0.9095188049455621,0.005221136168049587,112,0.9091371975524961,0.03313828716939806,0.053021262253427695,35.13095746369987,0.6481607224745648,14.504792195594112,200
M7 tight pitch,27,Frank-WT MF-PIRN,0.9155754074076887,0.004587177132617726,109,0.9142247627392011,0.04591246182639042,0.05809589804999246,33.437843469534585,0.6437492492433922,15.027603633224555,200
M7 tight pitch,28,Frank-WT MF-PIRN,0.9145115266135689,0.004371483889840974,108,0.9159398189357257,0.033689948071099075,0.06107488883812309,35.26725799536432,0.5773995210253149,13.266673434948753,200
M7 tight pitch,29,Frank-WT MF-PIRN,0.9133467393212348,0.005326910683015742,117,0.9414385446776834,0.033489088971667295,0.061312153226820876,36.80750098826686,0.6130313203015382,13.669851763088907,200
M7 tight pitch,30,Frank-WT MF-PIRN,0.9104143455152347,0.0052752184679025795,105,0.9110873503690878,0.040888776003797055,0.06529977085778904,35.622039513196974,0.6209307501516244,14.009230665165411,200
M7 tight pitch,1,MF-HVKG,0.8852501622566974,0.009084174003519267,161,0.8761743551836004,0.059647925498237025,0.07300024567833982,34.49110748009811,0.673448835487006,18.790792824907374,200
M7 tight pitch,2,MF-HVKG,0.881578506689487,0.009237604479256598,160,0.9095336574279859,0.04704880284809089,0.07228017647764631,32.284981233243826,0.6176173806298455,19.392316715631175,200
M7 tight pitch,3,MF-HVKG,0.8853634799123152,0.010753722841351863,163,0.8842172371690851,0.05719877931555271,0.07431057898278816,33.97233448913815,0.6636255067939671,19.69603877326387,200
M7 tight pitch,4,MF-HVKG,0.8773677331672766,0.009431880893424812,156,0.8777877607881892,0.046656734944734,0.08150184369410324,32.82847078052171,0.6765874748705017,19.75193645717556,200
M7 tight pitch,5,MF-HVKG,0.8873349512903085,0.009507456436160622,155,0.8881741899982887,0.06133014388595666,0.07266048891412423,31.875988204606106,0.5910032427026716,19.28130059740429,200
M7 tight pitch,6,MF-HVKG,0.8748740731624308,0.010750770283908593,159,0.9189929122352439,0.049283291669172155,0.07747478300637096,32.38330759780137,0.6631808498687755,18.585039065014083,200
