task,seed,method,normalized_HV,IGD_plus
WFG6_D14,1,MSAEA-DM,0.8240887786305399,0.020266583940859555
WFG6_D14,2,MSAEA-DM,0.8330612921551193,0.02310549022374991
WFG6_D14,3,MSAEA-DM,0.8177506168631952,0.018049936441047354
WFG6_D14,4,MSAEA-DM,0.8109809921174382,0.02047102244879412
WFG6_D14,5,MSAEA-DM,0.8129130214816896,0.022643570751810563
WFG6_D14,6,MSAEA-DM,0.80546789333209,0.020361776092312527
WFG6_D14,7,MSAEA-DM,0.8258542054151037,0.021356795487160896
WFG6_D14,8,MSAEA-DM,0.8245871821398882,0.020888881827967686
WFG6_D14,9,MSAEA-DM,0.8038099106859012,0.02042415315032243
WFG6_D14,10,MSAEA-DM,0.8193693338864538,0.01543817057689872
WFG6_D14,11,MSAEA-DM,0.8041555452090347,0.019577959783086026
WFG6_D14,12,MSAEA-DM,0.8425572368816084,0.017767868854217012
WFG6_D14,13,MSAEA-DM,0.8089727891484784,0.018657592298250363
WFG6_D14,14,MSAEA-DM,0.821187786307968,0.0176957913769666
WFG6_D14,15,MSAEA-DM,0.8054153250281224,0.017580937043128138
WFG6_D14,16,MSAEA-DM,0.8141691394973112,0.01854846558619313
WFG6_D14,17,MSAEA-DM,0.8306170083370228,0.020799946918440376
WFG6_D14,18,MSAEA-DM,0.8097430227047815,0.02279869266083448
WFG6_D14,19,MSAEA-DM,0.8350670719566858,0.01981657695434779
WFG6_D14,20,MSAEA-DM,0.813889755017125,0.020887335028493187
WFG6_D14,1,AS-SMEA,0.8133245653773352,0.030286898058649175
WFG6_D14,2,AS-SMEA,0.8031993639555982,0.021287696423938643
WFG6_D14,3,AS-SMEA,0.8123378006582804,0.027987699546464597
WFG6_D14,4,AS-SMEA,0.8117564581019903,0.023223762279015285
WFG6_D14,5,AS-SMEA,0.7945766946273506,0.022301315245283688
WFG6_D14,6,AS-SMEA,0.8201316048416459,0.0222240193049316
WFG6_D14,7,AS-SMEA,0.817634728263454,0.022157988404418804
WFG6_D14,8,AS-SMEA,0.8118891179974436,0.021626725322964644
WFG6_D14,9,AS-SMEA,0.8064329701348041,0.022347335940961468
WFG6_D14,10,AS-SMEA,0.8130182606670691,0.026035485055134124
WFG6_D14,11,AS-SMEA,0.7967954425225003,0.021646305660735082
WFG6_D14,12,AS-SMEA,0.8064833862361801,0.02345308453295972
WFG6_D14,13,AS-SMEA,0.8140538588409479,0.019662711787225718
WFG6_D14,14,AS-SMEA,0.8095731108117832,0.018764456917191284
WFG6_D14,15,AS-SMEA,0.8386355991776214,0.023768561646358922
WFG6_D14,16,AS-SMEA,0.8097750374135876,0.024587538082273343
WFG6_D14,17,AS-SMEA,0.8005950457143471,0.026928045033800287
WFG6_D14,18,AS-SMEA,0.8078030519555629,0.019471341014258084
WFG6_D14,19,AS-SMEA,0.8094027384126053,0.02623422576299503
WFG6_D14,20,AS-SMEA,0.7912087518235735,0.024438440826593383
WFG6_D30,1,Frank-WT MF-PIRN,0.8888074086859375,0.012689206410731742
WFG6_D30,2,Frank-WT MF-PIRN,0.8974102722995915,0.012814351006322632
WFG6_D30,3,Frank-WT MF-PIRN,0.8904195215580983,0.010344032860543355
WFG6_D30,4,Frank-WT MF-PIRN,0.9147871593279386,0.012100701056855387
WFG6_D30,5,Frank-WT MF-PIRN,0.8936980903763486,0.008680120487968249
WFG6_D30,6,Frank-WT MF-PIRN,0.8929774184390247,0.011900073847928159
WFG6_D30,7,Frank-WT MF-PIRN,0.8850137796319926,0.012446314324457277
WFG6_D30,8,Frank-WT MF-PIRN,0.9030818600608286,0.012547639528068602
WFG6_D30,9,Frank-WT MF-PIRN,0.8977620644023774,0.009064734101123312
WFG6_D30,10,Frank-WT MF-PIRN,0.8999754292576768,0.012238436770828863
WFG6_D30,11,Frank-WT MF-PIRN,0.9047092823979732,0.01264880138808997
WFG6_D30,12,Frank-WT MF-PIRN,0.8890354596372365,0.009097701085176501
WFG6_D30,13,Frank-WT MF-PIRN,0.9009067222961797,0.008822232383990594
WFG6_D30,14,Frank-WT MF-PIRN,0.9031933723387569,0.011846776215734264
WFG6_D30,15,Frank-WT MF-PIRN,0.8906351556308598,0.012933436913451257
WFG6_D30,16,Frank-WT MF-PIRN,0.8834216040069826,0.007521554991679818
WFG6_D30,17,Frank-WT MF-PIRN,0.9028179757375545,0.008917259370192578
WFG6_D30,18,Frank-WT MF-PIRN,0.9112568300299164,0.015614001551501501
WFG6_D30,19,Frank-WT MF-PIRN,0.9029677061943169,0.012473829567302013
WFG6_D30,20,Frank-WT MF-PIRN,0.8933475297483707,0.011789897814018796
WFG6_D30,1,MF-HVKG,0.8898033986368572,0.01353193698893025
WFG6_D30,2,MF-HVKG,0.8883151774418261,0.016384433322893296
WFG6_D30,3,MF-HVKG,0.9083483141836817,0.01283137321349287
WFG6_D30,4,MF-HVKG,0.8867160153807467,0.01687709483638349
WFG6_D30,5,MF-HVKG,0.8915823831432482,0.015164187386050812
WFG6_D30,6,MF-HVKG,0.8833036357620999,0.012344181635696647
WFG6_D30,7,MF-HVKG,0.8968834113152864,0.014735007440929721
WFG6_D30,8,MF-HVKG,0.8867466763311624,0.013599897425122286
WFG6_D30,9,MF-HVKG,0.8781954722506506,0.01398524448520688
WFG6_D30,10,MF-HVKG,0.8842886451402983,0.012509890442600018
WFG6_D30,11,MF-HVKG,0.896605831389291,0.016246197673240217
WFG6_D30,12,MF-HVKG,0.8771663950041386,0.014418043544692238
WFG6_D30,13,MF-HVKG,0.8748591554337424,0.014757919720833757
WFG6_D30,14,MF-HVKG,0.8710324948045977,0.011161780424162663
WFG6_D30,15,MF-HVKG,0.8698544471196207,0.013483795604636672
WFG6_D30,16,MF-HVKG,0.9000253644510235,0.013909103019863915
WFG6_D30,17,MF-HVKG,0.8897117531468217,0.011779853141377698
WFG6_D30,18,MF-HVKG,0.8802210877534682,0.009705513384259214
WFG6_D30,19,MF-HVKG,0.8661205049117443,0.016971299588769195
WFG6_D30,20,MF-HVKG,0.8949670373879867,0.014657928253759864
WFG6_D30,1,qLogNEHVI,0.8791014235306067,0.018193703818620767
WFG6_D30,2,qLogNEHVI,0.888515007959656,0.013697254298275893
WFG6_D30,3,qLogNEHVI,0.8811294156936378,0.018940920014456242
WFG6_D30,4,qLogNEHVI,0.8669941558235591,0.017121670964319893
WFG6_D30,5,qLogNEHVI,0.8691630952696938,0.019066956676753795
WFG6_D30,6,qLogNEHVI,0.8856524178205227,0.017405533779826968
WFG6_D30,7,qLogNEHVI,0.8833908894797955,0.013823124318251428
WFG6_D30,8,qLogNEHVI,0.8883215679868544,0.01184565098723948
WFG6_D30,9,qLogNEHVI,0.8631167004959388,0.013761312235175427
WFG6_D30,10,qLogNEHVI,0.8927020222221894,0.01497412810546625
WFG6_D30,11,qLogNEHVI,0.8781516083872039,0.017358810944373113
WFG6_D30,12,qLogNEHVI,0.8783660650920841,0.011233926003562066
WFG6_D30,13,qLogNEHVI,0.880853747524217,0.017768452902736848
WFG6_D30,14,qLogNEHVI,0.8663464814386862,0.02036851828870093
WFG6_D30,15,qLogNEHVI,0.8832219436475672,0.016015216435414703
WFG6_D30,16,qLogNEHVI,0.8932408511512256,0.014279001764519078
WFG6_D30,17,qLogNEHVI,0.897559947637459,0.017551914813046292
WFG6_D30,18,qLogNEHVI,0.8878718051198126,0.013328890835379588
WFG6_D30,19,qLogNEHVI,0.8701587286309287,0.015343311412408871
WFG6_D30,20,qLogNEHVI,0.8646427094546593,0.019478316475790108
WFG6_D30,1,MOMF,0.8757008979490682,0.016766240777724453
WFG6_D30,2,MOMF,0.8550366753348724,0.017035681783853066
WFG6_D30,3,MOMF,0.8703544180702877,0.01988923712883581
WFG6_D30,4,MOMF,0.8844578396337712,0.017024254770854223
WFG6_D30,5,MOMF,0.8764959462082302,0.01756002212952746
WFG6_D30,6,MOMF,0.8784927088097234,0.01698333608407191
WFG6_D30,7,MOMF,0.8696073219010249,0.015639887077658364
WFG6_D30,8,MOMF,0.8737377413438808,0.014880351886248977
WFG6_D30,9,MOMF,0.8761406981123133,0.019003039972190057
WFG6_D30,10,MOMF,0.8721194417621058,0.01685145947197115
WFG6_D30,11,MOMF,0.8928964728950589,0.015615149083051501
WFG6_D30,12,MOMF,0.8742922921349962,0.017041129746994396
WFG6_D30,13,MOMF,0.8849759684022301,0.01603983693673232
WFG6_D30,14,MOMF,0.8514840936378744,0.014833044219789697
WFG6_D30,15,MOMF,0.860686694339527,0.018445102284257317
WFG6_D30,16,MOMF,0.8592438653035435,0.016892295458930517
WFG6_D30,17,MOMF,0.8696224440671168,0.015212241786187188
WFG6_D30,18,MOMF,0.8468191819783192,0.01853837025580992
WFG6_D30,19,MOMF,0.8595165681333697,0.016341253209121505
WFG6_D30,20,MOMF,0.8604264807250845,0.0180420737721467
WFG6_D30,1,PHSEA,0.8447254593534278,0.01681001468476284
WFG6_D30,2,PHSEA,0.8493515009074065,0.02099682867906774
WFG6_D30,3,PHSEA,0.8466650493901386,0.0187268867122855
WFG6_D30,4,PHSEA,0.8620718301628407,0.018593611204403115
WFG6_D30,5,PHSEA,0.8481399279394408,0.01705719475992455
WFG6_D30,6,PHSEA,0.8657807538330469,0.021661390681712314
WFG6_D30,7,PHSEA,0.8663948172264685,0.01891128220959399
WFG6_D30,8,PHSEA,0.8741030208930332,0.02143319646818514
WFG6_D30,9,PHSEA,0.8544814570906146,0.01800828564666374
WFG6_D30,10,PHSEA,0.8615371954775953,0.019286861482972734
WFG6_D30,11,PHSEA,0.8783513515457889,0.016531179587310145
WFG6_D30,12,PHSEA,0.8518755751288948,0.018134703357833275
WFG6_D30,13,PHSEA,0.8616512845824201,0.017337211449328628
WFG6_D30,14,PHSEA,0.8410609689929909,0.021544638570216552
WFG6_D30,15,PHSEA,0.8707381411061428,0.022430504679857834
WFG6_D30,16,PHSEA,0.877892181916896,0.021870114143721277
WFG6_D30,17,PHSEA,0.8764194731854502,0.017675781570681625
WFG6_D30,18,PHSEA,0.865898023388463,0.02517048693696041
WFG6_D30,19,PHSEA,0.8567616093097146,0.0210110050424915
WFG6_D30,20,PHSEA,0.8358835449914689,0.024096204915930758
WFG6_D30,1,MSAEA-DM,0.8576369103972165,0.02161787683751702
WFG6_D30,2,MSAEA-DM,0.8434227800475155,0.019403867102361826
WFG6_D30,3,MSAEA-DM,0.85923882297088,0.022721069315321103
WFG6_D30,4,MSAEA-DM,0.8580095018074182,0.01940714057772156
WFG6_D30,5,MSAEA-DM,0.8356906099459179,0.021219973473435932
WFG6_D30,6,MSAEA-DM,0.8681960500876637,0.022740811923758736
WFG6_D30,7,MSAEA-DM,0.8375987231840629,0.020434890110438215
WFG6_D30,8,MSAEA-DM,0.8755735094328663,0.02274613502138079
WFG6_D30,9,MSAEA-DM,0.8619121701298234,0.0202928844430138
WFG6_D30,10,MSAEA-DM,0.8443975651020401,0.01954717317710156
WFG6_D30,11,MSAEA-DM,0.8453213723981464,0.021332172074839964
WFG6_D30,12,MSAEA-DM,0.8526486892979896,0.022681902726856246
WFG6_D30,13,MSAEA-DM,0.8590776377590738,0.020216918443959345
WFG6_D30,14,MSAEA-DM,0.871809381348018,0.02149592164167187
WFG6_D30,15,MSAEA-DM,0.8571052237868679,0.022511394593170767
WFG6_D30,16,MSAEA-DM,0.8497432878390774,0.021384006124429044
WFG6_D30,17,MSAEA-DM,0.8512738751323744,0.02125025675590606
WFG6_D30,18,MSAEA-DM,0.8437975266976533,0.020117025615060808
WFG6_D30,19,MSAEA-DM,0.86645684778508,0.02359637284289971
WFG6_D30,20,MSAEA-DM,0.8546129471746954,0.022307473531791605
WFG6_D30,1,AS-SMEA,0.8315135585752088,0.02238173907184185
WFG6_D30,2,AS-SMEA,0.8352843975016305,0.02192386231048856
WFG6_D30,3,AS-SMEA,0.8354739238113014,0.021577388140906237
WFG6_D30,4,AS-SMEA,0.8608077762867153,0.020724941119930788
WFG6_D30,5,AS-SMEA,0.861758110666927,0.02702457274296145
WFG6_D30,6,AS-SMEA,0.8403071195178248,0.02242619401343224
WFG6_D30,7,AS-SMEA,0.8390330740136437,0.020636219217850957
WFG6_D30,8,AS-SMEA,0.8481944714873301,0.024753207285438533
WFG6_D30,9,AS-SMEA,0.8491920483365486,0.024730609250162697
WFG6_D30,10,AS-SMEA,0.8420557572150923,0.024827392208815916
WFG6_D30,11,AS-SMEA,0.8439994107717622,0.01824144708117097
WFG6_D30,12,AS-SMEA,0.8527689252846058,0.024497480580848923
WFG6_D30,13,AS-SMEA,0.842154490510037,0.023961784928086042
WFG6_D30,14,AS-SMEA,0.8523481336187346,0.020621229087460453
WFG6_D30,15,AS-SMEA,0.8526492693011066,0.019836718453258333
WFG6_D30,16,AS-SMEA,0.8588581671115414,0.021398782069819273
WFG6_D30,17,AS-SMEA,0.8459952098932906,0.02356569946507441
WFG6_D30,18,AS-SMEA,0.8527664523724954,0.022200148516648813
WFG6_D30,19,AS-SMEA,0.8332730240614782,0.01861710247260862
WFG6_D30,20,AS-SMEA,0.8603337795336093,0.023156932606919325
WFG7_D14,1,Frank-WT MF-PIRN,0.8792858868576418,0.018892645543281877
WFG7_D14,2,Frank-WT MF-PIRN,0.8802442209380488,0.016974250801045105
WFG7_D14,3,Frank-WT MF-PIRN,0.898035782958262,0.017632737005612166
WFG7_D14,4,Frank-WT MF-PIRN,0.8801974452597442,0.013741318202856505
WFG7_D14,5,Frank-WT MF-PIRN,0.8729693812848045,0.014826946349846916
WFG7_D14,6,Frank-WT MF-PIRN,0.8746701465191405,0.02015130945462571
WFG7_D14,7,Frank-WT MF-PIRN,0.8872384847754499,0.014271705432239584
WFG7_D14,8,Frank-WT MF-PIRN,0.8834652804280607,0.02045278351785833
WFG7_D14,9,Frank-WT MF-PIRN,0.8881823261286322,0.017850724882900584
WFG7_D14,10,Frank-WT MF-PIRN,0.8688328615931548,0.018458444718297495
WFG7_D14,11,Frank-WT MF-PIRN,0.8747653266788643,0.014088760628234945
WFG7_D14,12,Frank-WT MF-PIRN,0.8904764077117269,0.019344343241461972
WFG7_D14,13,Frank-WT MF-PIRN,0.8837030356052166,0.02206762840753582
WFG7_D14,14,Frank-WT MF-PIRN,0.8992684510253264,0.01498751196818928
WFG7_D14,15,Frank-WT MF-PIRN,0.8933279917121193,0.01789069827752548
WFG7_D14,16,Frank-WT MF-PIRN,0.884680563043787,0.01745802791666055
WFG7_D14,17,Frank-WT MF-PIRN,0.8828451108667378,0.019608937038146434
WFG7_D14,18,Frank-WT MF-PIRN,0.8759175261344118,0.02099745510021353
WFG7_D14,19,Frank-WT MF-PIRN,0.8745838438833423,0.015925964840633505
WFG7_D14,20,Frank-WT MF-PIRN,0.8509428045450327,0.01896826000860843
WFG7_D14,1,MF-HVKG,0.9020250064923692,0.01367555092565986
WFG7_D14,2,MF-HVKG,0.8857623077094864,0.011109092744239046
WFG7_D14,3,MF-HVKG,0.9062572461806098,0.015645356716988676
WFG7_D14,4,MF-HVKG,0.883480870755676,0.01715544621459483
WFG7_D14,5,MF-HVKG,0.8892865516741875,0.016614975838886978
WFG7_D14,6,MF-HVKG,0.8842059470976776,0.02003563274999784
WFG7_D14,7,MF-HVKG,0.8956310955123505,0.010252603054856266
WFG7_D14,8,MF-HVKG,0.9019768421948156,0.010528438003386036
WFG7_D14,9,MF-HVKG,0.9027670794423542,0.016107209233913386
WFG7_D14,10,MF-HVKG,0.8970480988630237,0.008725025812458143
WFG7_D14,11,MF-HVKG,0.8972442094227961,0.012250813334673406
WFG7_D14,12,MF-HVKG,0.8974153530206329,0.015130767779009947
WFG7_D14,13,MF-HVKG,0.8995869863370535,0.011925258050276657
WFG7_D14,14,MF-HVKG,0.8948083054378869,0.015405636947250301
WFG7_D14,15,MF-HVKG,0.911977975925924,0.012492806671733732
WFG7_D14,16,MF-HVKG,0.8811751854742194,0.012207356802151962
WFG7_D14,17,MF-HVKG,0.909852842144946,0.014562043785228237
WFG7_D14,18,MF-HVKG,0.9068158859824745,0.017335696186492087
WFG7_D14,19,MF-HVKG,0.8891304573344517,0.015355847270916673
WFG7_D14,20,MF-HVKG,0.8924433441032004,0.017436197704375406
WFG7_D14,1,qLogNEHVI,0.8657190276409386,0.015460249917622714
WFG7_D14,2,qLogNEHVI,0.8724405700825544,0.016167000682314518
WFG7_D14,3,qLogNEHVI,0.8841144051330042,0.01592092933007403
WFG7_D14,4,qLogNEHVI,0.9071310163816263,0.0169186573895184
WFG7_D14,5,qLogNEHVI,0.9002848881323019,0.013098556031857092
WFG7_D14,6,qLogNEHVI,0.8801686714203791,0.016689275564403486
WFG7_D14,7,qLogNEHVI,0.9026860344503682,0.01487407985673272
WFG7_D14,8,qLogNEHVI,0.8773659547958893,0.01920175104337499
WFG7_D14,9,qLogNEHVI,0.9198793094860139,0.013922976368925623
WFG7_D14,10,qLogNEHVI,0.9059090659139445,0.017030395011505998
WFG7_D14,11,qLogNEHVI,0.8969131939549597,0.014981365744240317
WFG7_D14,12,qLogNEHVI,0.897026272513515,0.017649533539117124
WFG7_D14,13,qLogNEHVI,0.8809833845098175,0.014799740235278898
WFG7_D14,14,qLogNEHVI,0.8981926678902589,0.01644802410050026
WFG7_D14,15,qLogNEHVI,0.8959836265703235,0.012060422107449419
WFG7_D14,16,qLogNEHVI,0.8695674276596612,0.017237536933297062
WFG7_D14,17,qLogNEHVI,0.8882026118280224,0.015302049436151145
WFG7_D14,18,qLogNEHVI,0.8928095071024156,0.010030470530521425
WFG7_D14,19,qLogNEHVI,0.886869660806439,0.016932078411729234
WFG7_D14,20,qLogNEHVI,0.8890483086608677,0.01723045380766527
WFG7_D14,1,MOMF,0.8689939847044805,0.017211385170205415
WFG7_D14,2,MOMF,0.8742213946125656,0.013529355645137332
WFG7_D14,3,MOMF,0.8832211782279794,0.018798136967078195
WFG7_D14,4,MOMF,0.8848829326774339,0.017255995168377933
WFG7_D14,5,MOMF,0.8945910576186534,0.02083889658797697
WFG7_D14,6,MOMF,0.8751285946826938,0.018267363362654738
WFG7_D14,7,MOMF,0.8793528054695974,0.016186066029995318
WFG7_D14,8,MOMF,0.8922804228582614,0.01796727441051334
WFG7_D14,9,MOMF,0.8989652857159667,0.019374969940453613
WFG7_D14,10,MOMF,0.8928915838674393,0.019241500524686872
WFG7_D14,11,MOMF,0.8946271452465815,0.015322182359871758
WFG7_D14,12,MOMF,0.8922805339842368,0.014465071010274094
WFG7_D14,13,MOMF,0.8767688008578991,0.017958301368752847
WFG7_D14,14,MOMF,0.8954594436765034,0.0166025357797104
WFG7_D14,15,MOMF,0.8729222484406569,0.015156893660332332
WFG7_D14,16,MOMF,0.8847720538481302,0.018385974749970564
WFG7_D14,17,MOMF,0.8708925259506315,0.019957394355633745
WFG7_D14,18,MOMF,0.870630519837267,0.016449833468932456
WFG7_D14,19,MOMF,0.8822614678036311,0.01329590941162357
WFG7_D14,20,MOMF,0.889058978252281,0.015116576094900604
WFG7_D14,1,PHSEA,0.9044834192668479,0.013693028081742815
WFG7_D14,2,PHSEA,0.8912337268750756,0.014641656571715699
WFG7_D14,3,PHSEA,0.8893331606806018,0.017775341923540675
WFG7_D14,4,PHSEA,0.8886158026608585,0.015020663293345903
WFG7_D14,5,PHSEA,0.8858594225516204,0.015472327907710942
WFG7_D14,6,PHSEA,0.8936755839017092,0.015928405765502144
WFG7_D14,7,PHSEA,0.8904761743575911,0.016924330512016875
WFG7_D14,8,PHSEA,0.8948657181118763,0.01118549748619867
WFG7_D14,9,PHSEA,0.8819153950151943,0.014748724767342423
WFG7_D14,10,PHSEA,0.8989484338871113,0.01439114160270505
WFG7_D14,11,PHSEA,0.9138855627044933,0.013491662142051544
WFG7_D14,12,PHSEA,0.8867529759243494,0.013536225358433717
WFG7_D14,13,PHSEA,0.8898842952076341,0.012362990046191114
WFG7_D14,14,PHSEA,0.8905586762153476,0.012955965776119781
WFG7_D14,15,PHSEA,0.8910430205770572,0.015439582475028019
WFG7_D14,16,PHSEA,0.8894720596249196,0.013781221859587953
WFG7_D14,17,PHSEA,0.8822476785918945,0.010720884646624611
WFG7_D14,18,PHSEA,0.9031426086456968,0.01543722491874415
WFG7_D14,19,PHSEA,0.9024181632832442,0.011642640296351547
WFG7_D14,20,PHSEA,0.894247885288811,0.009019213374568747
WFG7_D14,1,MSAEA-DM,0.8679123147285545,0.022640778254940316
WFG7_D14,2,MSAEA-DM,0.873795066045959,0.02154884159091679
WFG7_D14,3,MSAEA-DM,0.8795684622930137,0.018546418795309952
WFG7_D14,4,MSAEA-DM,0.874972449750844,0.02160603429460831
WFG7_D14,5,MSAEA-DM,0.8658933642237067,0.020515101029836755
WFG7_D14,6,MSAEA-DM,0.8518200110951581,0.022137698345868966
WFG7_D14,7,MSAEA-DM,0.8774538273020345,0.02160647629866478
WFG7_D14,8,MSAEA-DM,0.8747430605256037,0.02282549374030002
WFG7_D14,9,MSAEA-DM,0.8406609243981006,0.023098282216874117
WFG7_D14,10,MSAEA-DM,0.8535637632529435,0.021372265040754453
WFG7_D14,11,MSAEA-DM,0.8628888779829974,0.02124949687245726
WFG7_D14,12,MSAEA-DM,0.8613863589147214,0.019600580200083297
WFG7_D14,13,MSAEA-DM,0.8555360565092084,0.01916084871716327
WFG7_D14,14,MSAEA-DM,0.8588039763612969,0.02162543957650208
WFG7_D14,15,MSAEA-DM,0.8344233410993656,0.019069164770232648
WFG7_D14,16,MSAEA-DM,0.871453964797095,0.018771058741402363
WFG7_D14,17,MSAEA-DM,0.8655783655387695,0.022186256714303753
WFG7_D14,18,MSAEA-DM,0.8700513989223811,0.022612321494657014
WFG7_D14,19,MSAEA-DM,0.8678344600737825,0.020104748881622336
WFG7_D14,20,MSAEA-DM,0.8682292785415782,0.021839087326044258
WFG7_D14,1,AS-SMEA,0.8616857080816023,0.02316361795467395
WFG7_D14,2,AS-SMEA,0.8530278479715526,0.022496964552267587
WFG7_D14,3,AS-SMEA,0.8394956341481339,0.023415585496249315
WFG7_D14,4,AS-SMEA,0.8593573575928913,0.025955225400058755
WFG7_D14,5,AS-SMEA,0.8562277019520517,0.02092864661369521
WFG7_D14,6,AS-SMEA,0.8563341500468665,0.018167487949377382
WFG7_D14,7,AS-SMEA,0.8593824240354785,0.021747408443296038
WFG7_D14,8,AS-SMEA,0.849059577276983,0.026388537751676218
WFG7_D14,9,AS-SMEA,0.8718619263341065,0.02332044764789338
WFG7_D14,10,AS-SMEA,0.857029235326079,0.02217455175427968
WFG7_D14,11,AS-SMEA,0.8754245519997105,0.018119495824479442
WFG7_D14,12,AS-SMEA,0.8463539826995823,0.01831094875097033
WFG7_D14,13,AS-SMEA,0.8528230458354618,0.022210644876224594
WFG7_D14,14,AS-SMEA,0.8438404978625884,0.023702941412347144
WFG7_D14,15,AS-SMEA,0.8668861087065377,0.021156183165554853
WFG7_D14,16,AS-SMEA,0.8644640362242232,0.024429555576702608
WFG7_D14,17,AS-SMEA,0.8460518905605169,0.025133444452803133
WFG7_D14,18,AS-SMEA,0.8550747219129495,0.02383816908096581
WFG7_D14,19,AS-SMEA,0.8490501244426024,0.022974809155418233
WFG7_D14,20,AS-SMEA,0.8537202169055003,0.02395614165529861
WFG7_D30,1,Frank-WT MF-PIRN,0.8852466029404884,0.01186897435561369
WFG7_D30,2,Frank-WT MF-PIRN,0.8859845356701965,0.010615449521010218
WFG7_D30,3,Frank-WT MF-PIRN,0.8634395786282139,0.009950120765050308
WFG7_D30,4,Frank-WT MF-PIRN,0.8874618044378848,0.012543955403211559
WFG7_D30,5,Frank-WT MF-PIRN,0.8897566876519659,0.011012123750803755
WFG7_D30,6,Frank-WT MF-PIRN,0.8760125840374824,0.013562950313029391
WFG7_D30,7,Frank-WT MF-PIRN,0.8917155968438788,0.009466073361782148
WFG7_D30,8,Frank-WT MF-PIRN,0.8932146213322246,0.012048159988061417
WFG7_D30,9,Frank-WT MF-PIRN,0.8887758778592405,0.011072133530405922
WFG7_D30,10,Frank-WT MF-PIRN,0.8842226214989529,0.008102722778497731
WFG7_D30,11,Frank-WT MF-PIRN,0.8748968082788838,0.011789439941409248
WFG7_D30,12,Frank-WT MF-PIRN,0.8986667144964575,0.012346609165744676
WFG7_D30,13,Frank-WT MF-PIRN,0.8898888857745407,0.01025324614815416
WFG7_D30,14,Frank-WT MF-PIRN,0.8777832956192901,0.015403615680155688
WFG7_D30,15,Frank-WT MF-PIRN,0.8561996695774843,0.010344395624055628
WFG7_D30,16,Frank-WT MF-PIRN,0.8692437948602588,0.013632913868483039
WFG7_D30,17,Frank-WT MF-PIRN,0.8848446258470681,0.009112364042013566
WFG7_D30,18,Frank-WT MF-PIRN,0.8882756600797513,0.014698483348514254
WFG7_D30,19,Frank-WT MF-PIRN,0.8931111553754478,0.010951343481891678
WFG7_D30,20,Frank-WT MF-PIRN,0.8654308193506688,0.013890530073608161
WFG7_D30,1,MF-HVKG,0.8822546321732521,0.011803972308417267
WFG7_D30,2,MF-HVKG,0.8682761182688363,0.015753415000351913
WFG7_D30,3,MF-HVKG,0.8766466120917848,0.01324849300968217
WFG7_D30,4,MF-HVKG,0.8486162358145448,0.012073130750889808
WFG7_D30,5,MF-HVKG,0.8892021385539121,0.015470028758443406
WFG7_D30,6,MF-HVKG,0.8775456069767904,0.013072667266413514
WFG7_D30,7,MF-HVKG,0.8514211346445036,0.014053894554561545
WFG7_D30,8,MF-HVKG,0.8643900117898977,0.013296274419832207
WFG7_D30,9,MF-HVKG,0.8693767734763668,0.0147703567798734
WFG7_D30,10,MF-HVKG,0.8797507819020525,0.012328407725978915
WFG7_D30,11,MF-HVKG,0.8627752819127742,0.012193142747077298
WFG7_D30,12,MF-HVKG,0.8739840022281987,0.008031899730971518
WFG7_D30,13,MF-HVKG,0.8814866619595656,0.01565543291445821
WFG7_D30,14,MF-HVKG,0.8643034388169107,0.015029686238113479
WFG7_D30,15,MF-HVKG,0.8617776720138755,0.014676760935950217
WFG7_D30,16,MF-HVKG,0.8762431866468864,0.0112884257349449
WFG7_D30,17,MF-HVKG,0.8970848975601252,0.013624927491251795
WFG7_D30,18,MF-HVKG,0.8886084390471148,0.014590555064730044
WFG7_D30,19,MF-HVKG,0.8738707157546728,0.014629277835992724
WFG7_D30,20,MF-HVKG,0.8604112151152201,0.0161196181035176
WFG7_D30,1,qLogNEHVI,0.8747374408647121,0.015369080633378608
WFG7_D30,2,qLogNEHVI,0.8712724658146209,0.01470931990243646
WFG7_D30,3,qLogNEHVI,0.8761157019478313,0.014647469914383402
WFG7_D30,4,qLogNEHVI,0.8714551827118415,0.017216912772817818
WFG7_D30,5,qLogNEHVI,0.8513782010497171,0.011470499549431308
WFG7_D30,6,qLogNEHVI,0.853524946164055,0.01546505666806925
WFG7_D30,7,qLogNEHVI,0.8777768442319411,0.012081163898736258
WFG7_D30,8,qLogNEHVI,0.858740138318949,0.017465435255157192
WFG7_D30,9,qLogNEHVI,0.8601223676822833,0.016621926715672898
WFG7_D30,10,qLogNEHVI,0.8623436195872728,0.016253709664066387
WFG7_D30,11,qLogNEHVI,0.8693070094759678,0.013520743463618916
WFG7_D30,12,qLogNEHVI,0.8771477816199421,0.015774567757989272
WFG7_D30,13,qLogNEHVI,0.882629601659231,0.015939332752696263
WFG7_D30,14,qLogNEHVI,0.8521793067543111,0.019919954322506535
WFG7_D30,15,qLogNEHVI,0.8759668617952673,0.012327097894491214
WFG7_D30,16,qLogNEHVI,0.8644270015567207,0.01381353596207661
WFG7_D30,17,qLogNEHVI,0.8809818499802227,0.018626007705646912
WFG7_D30,18,qLogNEHVI,0.880098538220728,0.01568899249810028
WFG7_D30,19,qLogNEHVI,0.8671717341503803,0.009696728181310323
WFG7_D30,20,qLogNEHVI,0.864852632944827,0.015945710936956813
WFG7_D30,1,MOMF,0.8693473521019159,0.019337951246106058
